Flight,Time,Length,Airline,AirportFrom,AirportTo,DayOfWeek
3674.0,1020.0,75.0,WN,SEA,BOI,4
101.0,660.0,152.0,FL,ATL,DFW,2
2209.0,420.0,105.0,WN,SEA,SMF,4
937.0,420.0,215.0,AA,BOS,MIA,5
1044.0,985.0,149.0,US,TPA,PHL,3
1623.0,850.0,85.0,WN,MDW,MSP,6
1437.0,995.0,99.0,DL,BWI,DTW,7
1413.0,622.0,151.0,DL,BOS,CVG,4
4644.0,550.0,75.0,OO,MSP,GFK,4
4277.0,775.0,120.0,MQ,CVG,JFK,5
376.0,360.0,125.0,UA,ORD,PHL,3
3950.0,1185.0,64.0,9E,MSP,ATW,4
5408.0,1005.0,81.0,EV,CHS,ATL,7
1227.0,1210.0,123.0,B6,BOS,RDU,4
6336.0,865.0,100.0,OH,DCA,JFK,2
2443.0,1170.0,160.0,DL,EWR,ATL,7
1295.0,1195.0,127.0,US,DCA,JAX,5
6422.0,1130.0,230.0,OO,IAD,COS,5
2804.0,1130.0,265.0,DL,MSY,LAX,4
2041.0,500.0,165.0,AA,DCA,MIA,5
1879.0,585.0,65.0,AA,TPA,MIA,3
3827.0,1095.0,143.0,9E,PVD,DTW,1
1944.0,1335.0,103.0,US,CLT,EWR,1
2429.0,900.0,330.0,DL,ATL,SEA,3
861.0,1154.0,108.0,UA,BOS,IAD,2
4022.0,1132.0,79.0,9E,MEM,TYS,6
716.0,420.0,155.0,AA,ORD,MCO,7
2986.0,959.0,122.0,YV,PHX,SAT,2
3934.0,505.0,120.0,9E,MEM,PIT,2
2039.0,510.0,165.0,XE,EWR,ORD,1
1421.0,450.0,135.0,B6,PDX,LGB,6
6399.0,352.0,39.0,OO,MRY,SFO,4
2297.0,490.0,72.0,XE,MKE,CLE,5
4190.0,935.0,120.0,9E,DTW,BHM,6
175.0,540.0,345.0,CO,SNA,HNL,5
3160.0,1035.0,210.0,WN,STL,PHX,3
3828.0,740.0,110.0,MQ,ORD,DCA,7
2716.0,1265.0,102.0,YV,PHX,FAT,2
5217.0,855.0,79.0,EV,JAN,ATL,6
265.0,405.0,145.0,F9,SNA,DEN,1
359.0,1110.0,380.0,B6,JFK,BUR,4
508.0,1060.0,177.0,B6,FLL,EWR,5
2680.0,981.0,113.0,YV,LIT,CLT,7
2851.0,1064.0,71.0,YV,PHX,YUM,1
1305.0,420.0,75.0,WN,RNO,LAS,5
151.0,360.0,187.0,CO,RDU,IAH,1
3592.0,430.0,75.0,WN,ONT,OAK,1
51.0,1225.0,50.0,WN,HOU,CRP,2
388.0,1015.0,43.0,HA,HNL,KOA,1
456.0,875.0,65.0,AA,AUS,DFW,4
1662.0,736.0,85.0,DL,MCI,MSP,4
492.0,1210.0,158.0,AS,SEA,SAN,3
6526.0,652.0,87.0,OO,PHX,LAX,4
1580.0,360.0,270.0,DL,SFO,ATL,5
2623.0,627.0,75.0,XE,MSY,IAH,7
4750.0,1201.0,79.0,OO,SLC,HLN,2
1120.0,940.0,80.0,WN,LAX,SMF,7
619.0,988.0,167.0,F9,IND,DEN,5
2604.0,885.0,85.0,XE,IAH,TUL,2
1603.0,1320.0,286.0,DL,ATL,LAS,4
1235.0,680.0,71.0,DL,SLC,BOI,5
1996.0,830.0,139.0,US,PHL,ORD,6
6824.0,1146.0,69.0,OO,RDD,SFO,5
609.0,1439.0,255.0,FL,SFO,MKE,2
689.0,640.0,110.0,AS,SJC,PDX,5
2155.0,1038.0,300.0,DL,ATL,LAX,7
556.0,1255.0,119.0,FL,ATL,BUF,7
7800.0,382.0,65.0,OO,TWF,SLC,2
2076.0,1200.0,142.0,XE,EWR,IND,7
480.0,1265.0,87.0,US,PHX,BUR,7
1714.0,555.0,261.0,CO,IAH,SMF,2
6764.0,700.0,136.0,OH,CLT,JFK,5
6338.0,1041.0,42.0,OO,SAN,LAX,3
619.0,984.0,93.0,UA,ORD,MSP,7
124.0,525.0,225.0,AS,FAI,SEA,6
731.0,585.0,270.0,UA,EWR,DEN,1
1115.0,480.0,165.0,CO,EWR,ORD,3
4020.0,740.0,125.0,MQ,ROC,ORD,4
2472.0,925.0,135.0,WN,STL,TPA,6
2815.0,655.0,257.0,DL,ATL,PHX,6
820.0,425.0,45.0,WN,RSW,MCO,6
600.0,570.0,81.0,B6,JFK,PWM,5
2034.0,1220.0,167.0,DL,ATL,MSP,7
1013.0,855.0,55.0,WN,AUS,DAL,4
607.0,1155.0,105.0,FL,MKE,DCA,1
1049.0,660.0,163.0,DL,ATL,SAT,5
1717.0,1040.0,110.0,WN,DAL,ELP,4
6747.0,644.0,48.0,OO,SMF,SFO,4
1539.0,1255.0,70.0,AA,ORD,STL,4
1629.0,970.0,367.0,DL,JFK,LAS,2
6352.0,1150.0,164.0,OH,MEM,EWR,6
4777.0,795.0,92.0,OO,PSC,SLC,6
848.0,478.0,164.0,UA,SJC,DEN,1
6273.0,525.0,69.0,OO,FAT,LAX,4
392.0,1141.0,51.0,HA,HNL,ITO,2
6693.0,920.0,87.0,OH,DTW,SDF,7
4347.0,600.0,85.0,MQ,DTW,ORD,6
2347.0,890.0,70.0,WN,MDW,CLE,6
3073.0,884.0,73.0,OO,STL,MKE,1
3940.0,740.0,85.0,MQ,ORD,LEX,1
6845.0,821.0,59.0,OO,GRR,ORD,4
529.0,660.0,159.0,AS,BUR,SEA,7
2540.0,520.0,135.0,XE,BNA,IAH,4
322.0,871.0,108.0,F9,MKE,DCA,2
16.0,750.0,335.0,AA,SFO,JFK,5
3042.0,480.0,155.0,WN,ABQ,OAK,7
486.0,365.0,107.0,US,RNO,PHX,3
1937.0,605.0,175.0,US,PHL,PBI,7
2761.0,690.0,149.0,DL,PHL,ATL,3
1901.0,750.0,160.0,AA,DFW,MIA,6
5237.0,360.0,153.0,EV,HPN,ATL,4
2556.0,780.0,175.0,DL,MSP,EWR,5
1632.0,1326.0,97.0,US,CLT,LGA,3
3757.0,515.0,105.0,9E,DTW,RST,3
2697.0,1124.0,156.0,YV,AUS,PHX,2
2806.0,905.0,199.0,XE,EWR,MCI,3
2423.0,690.0,190.0,AA,PBI,ORD,5
4942.0,960.0,84.0,EV,ATL,JAN,6
156.0,505.0,104.0,FL,BWI,IND,3
6589.0,865.0,169.0,OH,MSP,MSY,5
346.0,1035.0,80.0,AA,STL,ORD,3
6597.0,835.0,53.0,OO,SFO,RNO,4
627.0,825.0,164.0,AS,LAS,BLI,7
1587.0,1105.0,121.0,US,PHL,CLT,6
686.0,620.0,70.0,WN,ISP,BWI,2
1919.0,440.0,150.0,WN,BWI,TPA,3
5502.0,893.0,77.0,EV,ATL,VPS,6
836.0,1160.0,136.0,UA,ORD,BOS,6
5127.0,635.0,89.0,EV,FAY,ATL,5
6267.0,1176.0,54.0,OO,FAT,SFO,6
314.0,1116.0,30.0,HA,LIH,HNL,5
209.0,890.0,351.0,UA,IAD,LAX,1
2114.0,1150.0,163.0,DL,MSP,LGA,3
1436.0,1250.0,144.0,CO,IAH,ABQ,3
7039.0,675.0,116.0,OO,DEN,HLN,7
60.0,440.0,69.0,AS,JNU,KTN,6
1615.0,400.0,140.0,WN,MSP,DEN,3
5988.0,455.0,71.0,XE,ORD,CLE,4
508.0,823.0,145.0,FL,LGA,MKE,5
1782.0,1050.0,200.0,WN,PHX,MDW,5
2282.0,895.0,68.0,XE,IAH,DFW,2
1229.0,1330.0,106.0,DL,ATL,PBI,6
1332.0,835.0,120.0,WN,PHX,OKC,4
3613.0,1170.0,125.0,MQ,MIA,BHM,2
2866.0,655.0,50.0,MQ,ABI,DFW,7
6577.0,1145.0,35.0,OO,DEN,COS,3
4864.0,1040.0,138.0,OO,MSP,BNA,5
1018.0,585.0,230.0,US,PHL,STT,7
6732.0,723.0,67.0,OO,SFO,SBP,2
6638.0,1300.0,87.0,OH,DTW,CRW,1
2302.0,700.0,127.0,DL,TPA,MEM,7
5337.0,837.0,61.0,EV,DHN,ATL,3
2813.0,735.0,145.0,MQ,DFW,RAP,3
490.0,647.0,157.0,AS,SEA,SAN,3
365.0,595.0,269.0,UA,ORD,SNA,2
4227.0,1235.0,130.0,9E,JFK,RIC,2
2498.0,880.0,119.0,XE,ABQ,IAH,4
2239.0,1260.0,121.0,DL,DCA,ATL,5
654.0,365.0,120.0,WN,DEN,PHX,4
2946.0,435.0,80.0,MQ,LCH,DFW,1
3920.0,705.0,60.0,MQ,FWA,ORD,2
382.0,1130.0,95.0,WN,ABQ,DAL,7
1602.0,800.0,100.0,WN,DAL,STL,4
903.0,920.0,65.0,WN,OKC,MCI,7
3059.0,925.0,65.0,MQ,FAT,LAX,6
6535.0,1132.0,112.0,OH,CMH,LGA,4
2845.0,670.0,59.0,YV,PHX,YUM,2
2611.0,1110.0,147.0,XE,SDF,IAH,6
1142.0,525.0,164.0,CO,EWR,ATL,6
1076.0,650.0,160.0,WN,LAS,OMA,5
6824.0,555.0,46.0,OO,SBN,ORD,5
6415.0,1365.0,61.0,OO,LAX,SBP,1
6699.0,1133.0,108.0,OO,ELP,DEN,7
268.0,393.0,107.0,UA,OMA,DEN,4
1452.0,540.0,85.0,WN,SNA,SFO,6
2857.0,965.0,276.0,DL,ATL,LAS,5
1727.0,345.0,208.0,CO,BWI,IAH,2
2620.0,870.0,105.0,WN,PDX,SJC,3
471.0,1110.0,166.0,AS,LAX,SEA,4
802.0,580.0,170.0,AA,SNA,DFW,7
875.0,900.0,205.0,AA,LGA,MIA,4
755.0,695.0,95.0,WN,PIT,MDW,2
1585.0,1055.0,186.0,DL,LGA,MCO,7
3157.0,705.0,275.0,WN,MDW,SAN,3
6867.0,445.0,107.0,OO,BZN,DEN,3
667.0,935.0,60.0,WN,BWI,ISP,3
2861.0,1255.0,159.0,XE,IAH,TUS,3
509.0,1299.0,183.0,UA,DEN,SEA,5
840.0,565.0,295.0,WN,LAS,BDL,2
1617.0,445.0,80.0,DL,CHS,ATL,6
639.0,1290.0,89.0,FL,BWI,DAY,4
469.0,360.0,224.0,CO,SFO,IAH,5
1976.0,1045.0,95.0,WN,MCI,DAL,3
4951.0,1007.0,88.0,EV,ATL,CVG,4
1826.0,755.0,150.0,WN,SFO,DEN,7
71.0,480.0,135.0,US,DEN,PHX,4
11.0,940.0,90.0,WN,SAN,OAK,4
6473.0,1050.0,100.0,OH,BOS,JFK,1
2599.0,420.0,212.0,DL,MSP,PHX,2
425.0,940.0,270.0,AA,ORD,SEA,2
2874.0,508.0,72.0,XE,ORD,CLE,3
6980.0,788.0,48.0,OO,SEA,PDX,1
815.0,900.0,105.0,AA,DFW,ELP,3
1021.0,755.0,169.0,DL,ALB,ATL,7
1240.0,420.0,123.0,B6,CLT,BOS,4
497.0,845.0,174.0,AS,SAN,SEA,6
1169.0,445.0,350.0,DL,FLL,LAX,1
2901.0,1013.0,211.0,XE,ORF,IAH,3
5090.0,360.0,112.0,EV,BMI,ATL,4
1103.0,400.0,334.0,DL,JFK,SLC,3
5323.0,1135.0,92.0,EV,DCA,BOS,2
6337.0,935.0,220.0,OH,LGA,MCI,2
1339.0,1215.0,260.0,AA,ORD,SAN,3
1434.0,750.0,170.0,WN,BOS,MDW,7
17.0,495.0,400.0,AS,MIA,SEA,5
274.0,599.0,164.0,US,PHX,IAH,1
1533.0,1265.0,54.0,CO,IAH,AUS,1
5340.0,1078.0,96.0,EV,ROA,ATL,4
1185.0,380.0,200.0,AA,RDU,DFW,5
2527.0,727.0,101.0,XE,EWR,GSO,5
738.0,750.0,205.0,CO,IAH,SAN,5
2333.0,880.0,155.0,AA,ORD,DFW,2
5260.0,615.0,98.0,EV,ATL,CHO,3
4321.0,865.0,135.0,MQ,ORD,OKC,3
117.0,1227.0,276.0,UA,ORD,SEA,3
484.0,1085.0,198.0,F9,PHX,MKE,2
4334.0,810.0,113.0,9E,CVG,JAX,3
6631.0,840.0,84.0,OH,BOS,JFK,5
2636.0,711.0,59.0,XE,SAT,IAH,5
5891.0,1143.0,90.0,XE,ORD,TYS,5
8.0,385.0,60.0,WN,HRL,HOU,1
2780.0,770.0,159.0,XE,IAH,ORF,3
2716.0,1056.0,169.0,XE,CAE,IAH,2
291.0,630.0,143.0,FL,ATL,HOU,4
1790.0,390.0,85.0,B6,DCA,BOS,3
7078.0,755.0,73.0,EV,IAD,ROC,1
1428.0,420.0,98.0,US,MCO,CLT,3
3059.0,925.0,65.0,MQ,FAT,LAX,2
1792.0,1365.0,238.0,DL,SAN,ATL,1
3863.0,465.0,120.0,9E,JAX,MEM,1
6409.0,1055.0,140.0,OH,EWR,CVG,1
317.0,600.0,175.0,CO,MSY,EWR,4
6606.0,1020.0,85.0,OH,CVG,DTW,2
7761.0,1000.0,69.0,OO,SLC,EKO,5
2990.0,1102.0,117.0,XE,HSV,IAH,5
534.0,1005.0,135.0,WN,PHX,TUL,4
401.0,420.0,145.0,F9,DEN,LAX,3
2958.0,615.0,65.0,MQ,HOU,DFW,1
7019.0,537.0,56.0,OO,DEN,MTJ,7
2855.0,795.0,70.0,MQ,DFW,HOU,3
2284.0,780.0,96.0,DL,SMF,SLC,4
6551.0,1275.0,81.0,OO,ORD,CMX,3
1685.0,1100.0,105.0,WN,PDX,SJC,7
2945.0,867.0,94.0,XE,IAH,BHM,2
137.0,1065.0,235.0,AS,PDX,ANC,2
114.0,715.0,90.0,WN,SMF,PDX,7
1072.0,795.0,165.0,WN,SEA,ABQ,7
1806.0,1140.0,135.0,WN,ORF,MDW,6
1846.0,690.0,160.0,CO,IAH,ORD,5
2433.0,972.0,138.0,DL,BUF,ATL,7
4691.0,935.0,108.0,OO,MSP,CMH,6
321.0,1131.0,354.0,B6,IAD,OAK,1
4277.0,775.0,120.0,MQ,CVG,JFK,4
3106.0,940.0,140.0,WN,MSY,BWI,5
2530.0,360.0,138.0,DL,BZN,MSP,7
6571.0,840.0,81.0,OH,ATW,DTW,3
1888.0,495.0,191.0,DL,LAS,MEM,7
896.0,786.0,136.0,UA,ORD,BOS,3
1532.0,1260.0,85.0,WN,LAS,OAK,4
5310.0,735.0,51.0,EV,ATL,AGS,5
5062.0,487.0,73.0,EV,ATL,GSO,4
3588.0,1175.0,135.0,WN,DEN,MDW,4
286.0,1065.0,67.0,B6,LGB,LAS,1
1370.0,690.0,95.0,WN,MKE,MCI,4
265.0,1096.0,330.0,UA,PIT,LAX,1
1760.0,1080.0,75.0,WN,STL,CMH,7
2916.0,1000.0,83.0,YV,PSP,PHX,5
3322.0,1235.0,165.0,WN,TPA,PVD,7
1921.0,880.0,175.0,WN,PHX,STL,4
435.0,925.0,101.0,FL,MKE,ATL,3
2018.0,455.0,100.0,WN,BNA,BWI,6
139.0,990.0,203.0,B6,JFK,RSW,1
1378.0,655.0,210.0,WN,LAX,STL,4
4297.0,935.0,143.0,9E,DTW,LIT,7
186.0,630.0,110.0,WN,LAS,DEN,4
315.0,790.0,137.0,DL,ATL,MCI,1
2217.0,530.0,285.0,DL,DTW,LAS,2
463.0,1170.0,162.0,AS,LAX,SEA,3
798.0,405.0,90.0,WN,LAS,SMF,3
1621.0,860.0,161.0,DL,DTW,TPA,1
2575.0,1000.0,177.0,XE,MSP,IAH,3
433.0,506.0,229.0,UA,IAD,AUS,3
2967.0,660.0,294.0,DL,ATL,SAN,2
2556.0,1010.0,125.0,XE,CLE,MSP,5
283.0,906.0,66.0,B6,LAS,LGB,4
6907.0,1080.0,74.0,OO,ORD,DSM,5
80.0,480.0,159.0,DL,MCO,JFK,2
130.0,1110.0,93.0,B6,JFK,BUF,6
2689.0,965.0,68.0,YV,ILM,CLT,2
2375.0,505.0,180.0,AA,ORD,EGE,5
1356.0,490.0,105.0,AA,MSY,DFW,3
303.0,420.0,309.0,DL,MCO,SLC,5
1023.0,712.0,83.0,DL,CLT,ATL,7
474.0,420.0,180.0,WN,AUS,BWI,3
2730.0,1020.0,74.0,XE,DCA,EWR,4
4085.0,755.0,140.0,MQ,ABE,ORD,1
372.0,585.0,165.0,B6,FLL,LGA,7
1210.0,390.0,185.0,US,DFW,PHL,4
1428.0,1435.0,293.0,DL,LAS,JFK,5
1689.0,755.0,110.0,DL,PHL,DTW,7
332.0,925.0,155.0,WN,PDX,PHX,6
1128.0,1070.0,140.0,WN,BNA,AUS,3
2457.0,615.0,90.0,DL,GRR,MSP,6
6399.0,1007.0,88.0,OH,GSO,ATL,3
2558.0,1005.0,95.0,WN,MCO,BHM,1
763.0,1115.0,120.0,WN,OAK,GEG,4
3727.0,575.0,62.0,9E,MEM,BHM,3
1885.0,665.0,103.0,DL,ATL,MSY,6
1446.0,500.0,210.0,DL,PHX,ATL,7
1185.0,1290.0,135.0,DL,SLC,SEA,4
2107.0,1095.0,135.0,WN,SNA,DEN,5
2697.0,1266.0,82.0,YV,PHX,LGB,5
900.0,624.0,101.0,UA,SAN,SFO,4
4327.0,1255.0,45.0,MQ,TVC,MQT,3
2303.0,520.0,175.0,XE,CLT,IAH,4
670.0,855.0,80.0,DL,CLT,ATL,1
4243.0,400.0,140.0,MQ,RDU,ORD,7
1812.0,425.0,90.0,WN,MCI,MDW,3
6363.0,1386.0,44.0,OO,LAX,SBA,4
7077.0,568.0,83.0,EV,CAE,IAD,3
2689.0,915.0,94.0,DL,MSP,IND,3
2406.0,1160.0,98.0,DL,MSP,IND,3
17.0,1165.0,400.0,AA,JFK,SFO,5
2459.0,540.0,90.0,WN,LAS,SMF,1
293.0,995.0,85.0,WN,SAN,OAK,4
211.0,650.0,95.0,WN,SAN,SMF,4
3702.0,330.0,50.0,9E,RST,MSP,1
701.0,997.0,118.0,UA,MCI,DEN,4
1083.0,785.0,272.0,CO,BOS,IAH,3
4466.0,510.0,160.0,OO,SLC,DFW,1
466.0,1047.0,150.0,UA,SFO,DEN,6
4549.0,910.0,125.0,OO,SLC,SFO,6
367.0,630.0,70.0,WN,JAX,FLL,3
736.0,360.0,98.0,UA,SFO,LAS,1
2096.0,840.0,165.0,WN,BWI,LIT,4
201.0,390.0,60.0,WN,DAL,HOU,2
6260.0,685.0,120.0,OH,MSP,CVG,5
2800.0,615.0,144.0,DL,MSP,BWI,1
406.0,525.0,70.0,WN,LAS,PHX,4
410.0,360.0,145.0,UA,SMF,DEN,6
287.0,1120.0,144.0,F9,STL,DEN,1
482.0,670.0,125.0,AA,DFW,IND,3
2944.0,960.0,93.0,XE,IAH,MEM,3
302.0,1065.0,75.0,WN,BUR,SMF,5
1514.0,965.0,115.0,DL,ATL,FNT,3
5386.0,620.0,89.0,EV,BTR,ATL,5
3241.0,960.0,80.0,MQ,LIT,DFW,6
6296.0,392.0,86.0,OO,RNO,LAX,5
5922.0,970.0,87.0,XE,ORD,BNA,7
2573.0,597.0,127.0,XE,BNA,EWR,7
5988.0,1287.0,73.0,XE,ORD,SDF,6
569.0,755.0,76.0,US,SAN,PHX,7
1884.0,915.0,125.0,WN,PHX,OAK,2
336.0,465.0,120.0,B6,MCO,IAD,7
122.0,462.0,50.0,HA,HNL,ITO,2
3822.0,600.0,88.0,9E,DTW,MDT,3
5049.0,1072.0,97.0,EV,MYR,ATL,5
81.0,514.0,360.0,UA,LAX,HNL,5
3484.0,1270.0,80.0,WN,SMF,SAN,3
6329.0,523.0,82.0,OO,ACV,SFO,3
5536.0,729.0,105.0,EV,CMH,ATL,5
2339.0,720.0,120.0,DL,DCA,ATL,2
1752.0,830.0,90.0,WN,ELP,DAL,5
1700.0,870.0,110.0,US,CLT,BDL,1
1688.0,965.0,165.0,CO,IAH,DTW,5
1450.0,655.0,70.0,WN,PHX,ELP,7
2188.0,760.0,95.0,WN,RDU,BNA,6
1786.0,1335.0,124.0,US,CLT,MHT,3
1011.0,300.0,111.0,US,EWR,CLT,1
2939.0,345.0,120.0,DL,DCA,ATL,4
3070.0,790.0,45.0,MQ,SAN,LAX,3
53.0,880.0,190.0,CO,LAX,IAH,3
560.0,400.0,137.0,AS,PDX,LAX,4
109.0,1085.0,94.0,DL,ATL,MCO,1
538.0,410.0,185.0,AA,BUR,DFW,1
1440.0,360.0,74.0,US,BNA,CLT,3
1041.0,505.0,185.0,CO,SAN,IAH,1
2795.0,565.0,92.0,XE,TUL,IAH,1
3974.0,555.0,100.0,MQ,BNA,ORD,4
135.0,610.0,90.0,FL,ATL,TPA,6
159.0,1155.0,100.0,FL,IND,BWI,4
908.0,770.0,142.0,UA,DEN,ORD,5
463.0,585.0,170.0,WN,MDW,DEN,6
4041.0,995.0,55.0,MQ,BMI,ORD,6
1783.0,835.0,160.0,WN,BWI,FLL,3
3769.0,1080.0,75.0,WN,BOI,PDX,4
5151.0,870.0,76.0,EV,TRI,ATL,3
6599.0,960.0,72.0,OH,STL,CVG,2
6742.0,574.0,111.0,OH,SYR,DTW,3
3692.0,730.0,140.0,MQ,MIA,RIC,7
2179.0,900.0,78.0,US,LGA,DCA,3
61.0,1005.0,170.0,DL,JFK,ATL,3
5182.0,616.0,69.0,EV,CAE,ATL,1
2584.0,695.0,91.0,DL,SLC,RNO,3
7076.0,615.0,95.0,EV,SAV,IAD,3
2627.0,1025.0,113.0,YV,DTW,CLT,6
1671.0,985.0,145.0,WN,ALB,MDW,1
923.0,892.0,242.0,UA,IAD,DEN,3
836.0,510.0,160.0,AA,DFW,DCA,4
1539.0,960.0,124.0,DL,DCA,ATL,1
6735.0,792.0,114.0,OO,MSO,DEN,6
6665.0,1110.0,171.0,OO,DEN,EUG,4
4124.0,570.0,68.0,9E,MSP,FSD,3
1638.0,1210.0,190.0,AA,DFW,BDL,7
1602.0,570.0,75.0,AA,DFW,ICT,6
885.0,437.0,106.0,UA,LAS,SFO,3
3780.0,345.0,61.0,9E,FWA,DTW,3
14.0,970.0,331.0,UA,SFO,JFK,7
3039.0,580.0,95.0,WN,ABQ,DAL,7
1644.0,1040.0,79.0,DL,ATL,CLT,4
6753.0,944.0,123.0,OO,PSP,DEN,3
4306.0,890.0,77.0,9E,DTW,SCE,5
4568.0,910.0,94.0,OO,SLC,GTF,1
2066.0,905.0,185.0,WN,SAT,SAN,5
6215.0,868.0,156.0,OO,MSN,DEN,4
14.0,1001.0,175.0,B6,FLL,JFK,2
3287.0,825.0,90.0,MQ,BTR,DFW,4
730.0,680.0,250.0,AS,SEA,IAH,6
2037.0,915.0,131.0,DL,DTW,MCI,7
5522.0,408.0,137.0,EV,ICT,ATL,7
465.0,565.0,122.0,FL,BWI,ATL,6
944.0,748.0,75.0,FL,ROC,BWI,6
3887.0,720.0,74.0,9E,DTW,BUF,1
557.0,880.0,85.0,WN,LAS,ABQ,4
1028.0,820.0,152.0,US,PHL,MCO,4
6486.0,660.0,75.0,OH,DCA,JFK,2
12.0,530.0,316.0,AS,SEA,BOS,5
5940.0,606.0,95.0,XE,ORD,ROC,4
4726.0,1297.0,102.0,OO,SLC,MFR,7
6259.0,1150.0,105.0,OO,ORD,BHM,1
2190.0,730.0,70.0,WN,PHL,PVD,5
6682.0,671.0,109.0,OH,BWI,CVG,2
2987.0,715.0,75.0,WN,BWI,MHT,4
843.0,760.0,165.0,WN,STL,ABQ,3
4558.0,825.0,144.0,OO,SLC,TUL,4
3808.0,645.0,180.0,MQ,ORD,ABQ,6
1936.0,601.0,70.0,DL,MKE,DTW,4
6401.0,455.0,104.0,OH,CVG,MEM,5
1826.0,1225.0,70.0,AA,DFW,ICT,7
62.0,410.0,189.0,US,DEN,CLT,2
1777.0,1015.0,145.0,US,BOS,CLT,5
2986.0,959.0,122.0,YV,PHX,SAT,4
1418.0,685.0,215.0,WN,MSP,PHX,6
1876.0,915.0,73.0,US,PHL,BOS,5
1700.0,870.0,110.0,US,CLT,BDL,3
485.0,850.0,145.0,FL,BWI,MCO,2
2350.0,1046.0,177.0,XE,MKE,IAH,4
4025.0,695.0,70.0,MQ,ORD,RST,5
1806.0,1000.0,115.0,WN,TPA,ORF,6
250.0,1150.0,156.0,CO,IAH,RDU,3
425.0,496.0,228.0,UA,IAD,SAT,3
827.0,1090.0,90.0,WN,DEN,TUL,3
1918.0,840.0,157.0,DL,MSP,BDL,2
755.0,650.0,175.0,AA,ORD,SAT,3
2317.0,851.0,141.0,XE,IAH,GSO,5
1275.0,565.0,325.0,DL,JFK,SLC,6
138.0,1405.0,345.0,AS,ANC,ORD,4
4745.0,672.0,107.0,OO,SLC,ONT,5
660.0,885.0,171.0,US,OMA,PHX,5
56.0,1130.0,50.0,WN,CRP,HOU,2
460.0,395.0,85.0,WN,OKC,HOU,2
6589.0,1280.0,80.0,OO,LAX,TUS,7
380.0,1210.0,80.0,WN,HOU,TUL,7
1454.0,793.0,174.0,FL,HPN,PBI,1
6259.0,510.0,80.0,OO,SBA,SFO,2
114.0,765.0,125.0,WN,RDU,MDW,1
345.0,445.0,80.0,WN,BHM,STL,7
202.0,680.0,220.0,UA,LAX,MSY,3
485.0,460.0,305.0,CO,PDX,EWR,3
429.0,1050.0,212.0,DL,ATL,SJU,3
1242.0,795.0,248.0,US,PHX,DCA,4
1241.0,395.0,170.0,WN,MDW,DEN,7
5192.0,988.0,117.0,EV,ATL,MLI,4
3954.0,1315.0,60.0,9E,ATL,GSP,6
372.0,755.0,90.0,WN,MDW,MCI,1
2729.0,735.0,50.0,MQ,DFW,ABI,5
2438.0,1050.0,125.0,AA,DFW,DEN,4
1057.0,1076.0,109.0,US,CLT,PBI,5
225.0,910.0,80.0,WN,MCI,MKE,3
1118.0,1055.0,120.0,WN,HOU,ELP,2
6360.0,1023.0,76.0,OO,SFO,ONT,4
5977.0,1051.0,100.0,XE,IAD,CVG,1
2655.0,684.0,146.0,XE,EWR,ATL,7
630.0,720.0,150.0,AA,MCO,JFK,6
2008.0,610.0,144.0,XE,IAH,RDU,6
92.0,880.0,204.0,US,MSP,PHX,5
178.0,1439.0,326.0,CO,OGG,SNA,1
1025.0,975.0,121.0,US,CLT,MIA,7
4452.0,660.0,115.0,OO,MKE,MEM,6
791.0,840.0,340.0,WN,PHL,PHX,5
3099.0,460.0,64.0,OO,MKE,IND,5
7272.0,625.0,60.0,YV,ORF,IAD,5
4885.0,1205.0,143.0,OO,SLC,TUL,2
1053.0,765.0,120.0,DL,MCI,ATL,2
332.0,530.0,121.0,FL,ATL,PHL,3
2722.0,970.0,90.0,XE,CLE,ORF,7
2732.0,725.0,90.0,MQ,MHK,DFW,2
1381.0,565.0,60.0,WN,RDU,BWI,4
1904.0,480.0,85.0,US,CLT,PIT,2
5030.0,985.0,61.0,EV,AGS,ATL,3
1083.0,390.0,210.0,AA,IAD,DFW,2
2022.0,450.0,84.0,US,DCA,BOS,5
476.0,810.0,256.0,CO,SJU,EWR,1
197.0,720.0,197.0,CO,IAH,LAS,6
95.0,1100.0,387.0,UA,EWR,SFO,1
402.0,615.0,97.0,FL,ATL,IND,4
866.0,1055.0,90.0,WN,DEN,TUL,4
1038.0,445.0,140.0,AA,DFW,MSP,7
1083.0,785.0,272.0,CO,BOS,IAH,3
712.0,605.0,195.0,AA,DFW,LGA,5
3252.0,910.0,110.0,MQ,MOB,DFW,1
2015.0,895.0,190.0,AA,DTW,MIA,5
2720.0,710.0,120.0,MQ,DSM,DFW,3
358.0,645.0,170.0,CO,IAH,DCA,3
2178.0,960.0,76.0,US,DCA,LGA,7
1981.0,705.0,150.0,AA,ATL,DFW,4
1421.0,450.0,135.0,B6,PDX,LGB,2
636.0,860.0,118.0,UA,ORD,ATL,7
1065.0,1270.0,225.0,AA,DFW,SJC,1
674.0,335.0,185.0,AA,ORD,MIA,5
2710.0,1175.0,65.0,WN,STL,LIT,5
6753.0,1145.0,108.0,OH,ATL,LIT,5
81.0,934.0,111.0,FL,ATL,FLL,1
600.0,360.0,111.0,UA,ORD,DCA,3
4682.0,370.0,112.0,OO,SJC,SLC,5
1826.0,1265.0,78.0,US,PHL,MHT,5
6762.0,910.0,155.0,OO,DEN,SBA,5
379.0,1100.0,195.0,AA,DFW,SNA,3
